"No","Category","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
3842,"12","Single level report sequences (satellite data)","312045","(AATSR sea surface temperatures)",,"012186","Mean nadir sea surface temperature","Mean nadir sea-surface temperature",,"Operational"
3843,"12","Single level report sequences (satellite data)","312045","(AATSR sea surface temperatures)",,"021087","Number of pixels in dual view, average","Number of pixels in dual view, average",,"Operational"
3844,"12","Single level report sequences (satellite data)","312045","(AATSR sea surface temperatures)",,"012187","Mean dual view sea-surface temperature","Mean dual view sea-surface temperature",,"Operational"
3845,"12","Single level report sequences (satellite data)","312045","(AATSR sea surface temperatures)",,"033043","AST confidence","ATS confidence",,"Operational"
3846,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"001007","Satellite identifier","Satellite identifier",,"Operational"
3847,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"002019","Satellite instruments","Instrument type",,"Operational"
3848,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"001096","Station acquisition","Station acquisition",,"Operational"
3849,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"025061","Software identification and version number","Software identification",,"Operational"
3850,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"005040","Orbit number","Orbit number",,"Operational"
3851,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"301011",,"Date",,"Operational"
3852,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"301013",,"Time",,"Operational"
3853,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"301021",,"Latitude/longitude",,"Operational"
3854,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"007025","Solar zenith angle","Solar zenith angle",,"Operational"
3855,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"005022","Solar azimuth","Solar azimuth",,"Operational"
3856,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"010080","Viewing zenith angle","Viewing zenith angle",,"Operational"
3857,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"027080","Viewing azimuth angle","Viewing azimuth angle",,"Operational"
3858,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"008003","Vertical significance (satellite observations)","Vertical significance",,"Operational"
3859,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"007004","Pressure","Pressure",,"Operational"
3860,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"013093","Cloud optical thickness","Cloud optical thickness",,"Operational"
3861,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"008003","Vertical significance (satellite observations)","Vertical significance",,"Operational"
3862,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"201131","Change data width","Change data width",,"Operational"
3863,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"202129","Change scale","Change scale",,"Operational"
3864,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"007004","Pressure","Pressure",,"Operational"
3865,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"007004","Pressure","Pressure",,"Operational"
3866,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"202000","Change scale","Cancel operator",,"Operational"
3867,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"201000","Change data width","Cancel operator",,"Operational"
3868,"12","Single level report sequences (satellite data)","312050","(MERIS instrument reporting)",,"013095","Total column water vapour","Total column water vapour",,"Operational"
3869,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"001007","Satellite identifier","Satellite identifier",,"Operational"
3870,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002019","Satellite instruments","Satellite instrument type",,"Operational"
3871,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"001096","Station acquisition","Station acquisition",,"Operational"
3872,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025061","Software identification and version number","Software identification",,"Operational"
3873,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"005040","Orbit number","Orbit number",,"Operational"
3874,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"008075","Ascending/descending orbit qualifier","Ascending/descending orbit qualifier",,"Operational"
3875,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"301011",,"Date",,"Operational"
3876,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"301013",,"Time",,"Operational"
3877,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"301021",,"Latitude/longitude",,"Operational"
3878,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"001012","Direction of motion of moving observing platform","Direction of motion of moving observing platform",,"Operational"
3879,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"201131","Change data width","Change data width",,"Operational"
3880,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"001013","Speed of motion of moving observing platform","Speed of motion of moving observing platform",,"Operational"
3881,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"201000","Change data width","Cancel operator",,"Operational"
3882,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"010032","Satellite distance to Earth's centre","Satellite distance to Earth centre",,"Operational"
3883,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"010033","Altitude (platform to ellipsoid)","Altitude (platform to ellipsoid)",,"Operational"
3884,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"010034","Earth radius","Earth radius",,"Operational"
3885,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"007002","Height or altitude","Height",,"Operational"
3886,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"008012","Land/sea qualifier","Land/sea qualifier",,"Operational"
3887,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025110","Image processing summary","Image processing summary",,"Operational"
3888,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025111","Number of input data gaps","Number of input data gaps",,"Operational"
3889,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025102","Number of missing lines excluding data gaps","Number of missing lines excluding data gaps",,"Operational"
3890,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002104","Antenna polarization","Antenna polarization",,"Operational"
3891,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025103","Number of directional bins","Number of directional bins",,"Operational"
3892,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025104","Number of wavelength bins","Number of wavelength bins",,"Operational"
3893,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025105","First directional bin","First directional bin",,"Operational"
3894,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025106","Directional bin step","Directional bin step",,"Operational"
3895,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025107","First wavelength bin","First wavelength bin",,"Operational"
3896,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025108","Last wavelength bin","Last wavelength bin",,"Operational"
3897,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002111","Radar incidence angle","Radar incidence angle",,"Operational"
3898,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002121","Mean frequency","Mean frequency",,"Operational"
3899,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002026","Cross-track resolution","Cross-track resolution",,"Operational"
3900,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"002027","Along-track resolution","Along-track resolution",,"Operational"
3901,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021130","Spectrum total energy","Spectrum total energy",,"Operational"
3902,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021131","Spectrum max energy","Spectrum maximum energy",,"Operational"
3903,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021132","Direction of spectrum max on higher resolution grid","Direction of spectrum max on higher resolution grid",,"Operational"
3904,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021133","Wavelength of spectrum max on higher resolution grid","Wavelength of spectrum max on higher resolution grid",,"Operational"
3905,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021064","Clutter noise estimate","Clutter noise estimate",,"Operational"
3906,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"025014","Azimuth clutter cut-off","Azimuth clutter cut-off",,"Operational"
3907,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021134","Range resolution of cress covariance spectrum","Range resolution of cross covariance spectrum",,"Operational"
3908,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"107018","Replication descriptor","Replicate next 7 descriptors 18 times",,"Operational"
3909,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"005030","Direction (spectral)","Direction (spectral)",,"Operational"
3910,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"105024","Replication descriptor","Replicate 5 descriptors 24 times",,"Operational"
3911,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"201130","Change data width","Change data width",,"Operational"
3912,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"006030","Wave number (spectral)","Wave number (spectral)",,"Operational"
3913,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"201000","Change data width","Cancel operator",,"Operational"
3914,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021135","Real part of cross spectra polar grid number of bins","Real part of cross spectra",,"Operational"
3915,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"021136","Imaginary part of cross spectra polar grid number of bins","Imaginary part of cross spectra",,"Operational"
3916,"12","Single level report sequences (satellite data)","312051","(Ocean cross spectra - WVS)",,"033044","ASAR quality information","ASAR quality",,"Operational"
3917,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"001007","Satellite identifier","Satellite identifier",,"Operational"
3918,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002019","Satellite instruments","Satellite instrument type",,"Operational"
3919,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"001096","Station acquisition","Station acquisition",,"Operational"
3920,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025061","Software identification and version number","Software identification",,"Operational"
3921,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"005040","Orbit number","Orbit number",,"Operational"
3922,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025120","RA2-L2-processing flag","RA2 L2 processing flag",,"Operational"
3923,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025121","RA2-L2-processing quality","RA2 L2 processing quality",,"Operational"
3924,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025124","MWR-L2-processing flag","MWR L2 processing flag",,"Operational"
3925,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025125","MWR-L2-processing quality","MWR L2 processing quality",,"Operational"
3926,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025122","Hardware configuration for RF","Hardware configuration for RF",,"Operational"
3927,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025123","Hardware configuration for HPA","Hardware configuration for HPA",,"Operational"
3928,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"301011",,"Date",,"Operational"
3929,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"301013",,"Time",,"Operational"
3930,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"301021",,"Latitude/longitude",,"Operational"
3931,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"007002","Height or altitude","Height or altitude",,"Operational"
3932,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002119","RA-2 instrument operations","Instrument operations",,"Operational"
3933,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"033047","Measurement confidence data","Measurement confidence data",,"Operational"
3934,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010081","Altitude of COG above reference ellipsoid","Altitude of COG above reference ellipsoid",,"Operational"
3935,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010082","Instantaneous altitude rate","Instantaneous altitude rate",,"Operational"
3936,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010083","Squared off nadir angle of the satellite from platform data","Off nadir angle of the satellite from platform data",,"Operational"
3937,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010084","Squared off nadir angle of the satellite from waveform data","Off nadir angle of the satellite from waveform data",,"Operational"
3938,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002116","Percentage of 320 MHz band processed","Percentage of 320 MHz band processed",,"Operational"
3939,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002117","Percentage of 80 MHz band processed","Percentage of 80 MHz band processed",,"Operational"
3940,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002118","Percentage of 20 MHz band processed","Percentage of 20 MHz band processed",,"Operational"
3941,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002156","Percentage of valid KU ocean retracker measurements","Percentage of valid Ku ocean retracker measurements",,"Operational"
3942,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002157","Percentage of valid S ocean retracker measurements","Percentage of valid S ocean retracker measurements",,"Operational"
3943,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"014055","Solar activity index","Solar activity index",,"Operational"
3944,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022150","Number of 18 Hz valid points for Ku band","Number of 18 Hz valid points for Ku band",,"Operational"
3945,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022151","Ku band ocean range","Ku band ocean range",,"Operational"
3946,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022152","STD of 18 Hz Ku band ocean range","STD of 18 Hz Ku band ocean range",,"Operational"
3947,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022153","Number of 18 Hz valid points for S band","Number of 18 Hz valid points for S band",,"Operational"
3948,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022154","S band ocean range","S band ocean range",,"Operational"
3949,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022155","STD of 18 Hz S band ocean range","STD of 18 Hz S band ocean range",,"Operational"
3950,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022156","Ku band significant wave height","Ku band significant wave height",,"Operational"
3951,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022157","STD of 18 Hz Ku band ocean range","STD of 18 Hz Ku band significant wave height",,"Operational"
3952,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022158","S band significant wave height","S band significant wave height",,"Operational"
3953,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"022159","STD of 18 Hz S band significant wave height","STD 18 Hz S band significant wave height",,"Operational"
3954,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021137","Ku band corrected ocean backscatter coefficient","Ku band corrected ocean backscatter coefficient",,"Operational"
3955,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021138","Std Ku band corrected ocean backscatter coefficient","STD Ku band corrected ocean backscatter coefficient",,"Operational"
3956,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021139","Ku band net instrumental correction for AGC","Ku band net instrumental correction for AGC",,"Operational"
3957,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021140","S band corrected ocean backscatter coefficient","S band corrected ocean backscatter coefficient",,"Operational"
3958,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021141","Std S band corrected ocean backscatter coefficient","STD S band corrected ocean backscatter coefficient",,"Operational"
3959,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021142","S band net instrumental correction for AGC","S band net instrumental correction for AGC",,"Operational"
3960,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010085","Mean sea surface height","Mean sea-surface height",,"Operational"
3961,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010086","Geoid's height","Geoid height",,"Operational"
3962,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010087","Ocean depth/land elevation","Ocean depth/land elevation",,"Operational"
3963,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010088","Total geocentric ocean tide height (solution 1)","Total geocentric ocean tide height solution 1",,"Operational"
3964,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010089","Total geocentric ocean tide height (solution 2)","Total geocentric ocean tide height solution 2",,"Operational"
3965,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010090","Long period tide height","Long period tide height",,"Operational"
3966,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010091","Tidal loading height","Tidal loading height",,"Operational"
3967,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010092","Solid Earth tide height","Solid earth tide height",,"Operational"
3968,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"010093","Geocentric pole tide height","Geocentric pole tide height",,"Operational"
3969,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"011002","Wind speed","Wind speed",,"Operational"
3970,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025126","Model dry tropospheric correction","Model dry tropospheric correction",,"Operational"
3971,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025127","Inverted barometer correction","Inverted barometer correction",,"Operational"
3972,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025128","Model wet tropospheric correction","Model wet tropospheric correction",,"Operational"
3973,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025129","MWR derived wet tropospheric correction","MWR derived wet tropospheric correction",,"Operational"
3974,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025130","RA2 ionospheric correction on Ku band","RA2 ionospheric correction on Ku band",,"Operational"
3975,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025131","Ionospheric correction from Doris on Ku band","Ionospheric correction from Doris on Ku band",,"Operational"
3976,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025132","Ionospheric correction from model on Ku band","Ionospheric correction from model on Ku band",,"Operational"
3977,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025133","Sea state bias correction on Ku band","Sea state bias correction on Ku band",,"Operational"
3978,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025134","RA2 ionospheric correction on S band","RA2 ionospheric correction on S band",,"Operational"
3979,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025135","Ionospheric correction from Doris on S band","Ionospheric correction from Doris on S band",,"Operational"
3980,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025136","Ionospheric correction from model on S band","Ionospheric correction from model on S band",,"Operational"
3981,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"025137","Sea state bias correction on S band","Sea state bias correction on S band",,"Operational"
3982,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"013096","MWR water vapour content","MWR water vapour content",,"Operational"
3983,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"013097","MWR liquid water content","MWR liquid water content",,"Operational"
3984,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"011095","u component of the model wind vector","U component of model wind vector",,"Operational"
3985,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"011096","v component of the model wind vector","V component of model wind vector",,"Operational"
3986,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"012188","Interpolated 23.8 GHz brightness T from MWR","Interpolated 23.8 GHz brightness temperature from MWR",,"Operational"
3987,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"012189","Interpolated 36.5 GHz brightness T from MWR","Interpolated 36.5 GHz brightness temperature from MWR",,"Operational"
3988,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002158","RA-2 instrument","RA2 instrument",,"Operational"
3989,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"002159","MWR instrument","MWR instrument",,"Operational"
3990,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"033052","S band ocean retracking quality","S band ocean retracking quality",,"Operational"
3991,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"033053","Ku band ocean retracking quality","Ku band ocean retracking quality",,"Operational"
3992,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021143","Ku band rain attenuation","Ku band rain attenuation",,"Operational"
3993,"12","Single level report sequences (satellite data)","312052","(RA2 - radar altimeter-2)",,"021144","Altimeter rain flag","Altimeter rain flag",,"Operational"
3994,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"001007","Satellite identifier","Satellite identifier",,"Operational"
3995,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"002019","Satellite instruments","Satellite instrument type",,"Operational"
3996,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"001096","Station acquisition","Station acquisition",,"Operational"
3997,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025061","Software identification and version number","Software identification and version number",,"Operational"
3998,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"005040","Orbit number","Orbit number",,"Operational"
3999,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"008075","Ascending/descending orbit qualifier","Ascending/descending orbit qualifier",,"Operational"
4000,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"301011",,"Date",,"Operational"
4001,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"301013",,"Time",,"Operational"
4002,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"301021",,"Latitude/longitude",,"Operational"
4003,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"001012","Direction of motion of moving observing platform","Direction of motion of moving observing platform",,"Operational"
4004,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201131","Change data width","Change data width",,"Operational"
4005,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"001013","Speed of motion of moving observing platform","Speed of motion of moving observing platform",,"Operational"
4006,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201000","Change data width","Cancel operator",,"Operational"
4007,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"010032","Satellite distance to Earth's centre","Satellite distance to Earth centre",,"Operational"
4008,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"010033","Altitude (platform to ellipsoid)","Altitude (platform to ellipsoid)",,"Operational"
4009,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"010034","Earth radius","Earth radius",,"Operational"
4010,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"007002","Height or altitude","Height or altitude",,"Operational"
4011,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"008012","Land/sea qualifier","Land/sea qualifier",,"Operational"
4012,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025110","Image processing summary","Image processing summary",,"Operational"
4013,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025111","Number of input data gaps","Number of input data gaps",,"Operational"
4014,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025102","Number of missing lines excluding data gaps","Number of missing lines excluding data gaps",,"Operational"
4015,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"002104","Antenna polarization","Antenna polarization",,"Operational"
4016,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025103","Number of directional bins","Number of directional bins",,"Operational"
4017,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025104","Number of wave-length bins","Number of wavelength bins",,"Operational"
4018,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025105","First directional bin","First directional bin",,"Operational"
4019,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025106","Directional bin step","Directional bin step",,"Operational"
4020,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025107","First wavelength bin","First wavelength bin",,"Operational"
4021,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025108","Last wavelength bin","Last wavelength bin",,"Operational"
4022,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"011001","Wind direction","Wind direction",,"Operational"
4023,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"011002","Wind speed","Wind speed",,"Operational"
4024,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"022160","Normalized inverse wave age","Normalized inverse wave age",,"Operational"
4025,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025138","Average signal-to-noise ratio","Average signal-to-noise ratio",,"Operational"
4026,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201130","Change data width","Change data width",,"Operational"
4027,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"202129","Change scale","Change scale",,"Operational"
4028,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"022021","Height of waves","Height of waves",,"Operational"
4029,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"202000","Change scale","Cancel operator",,"Operational"
4030,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201000","Change data width","Cancel operator",,"Operational"
4031,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"033048","Confidence measure of SAR inversion","Confidence measure for SAR inversion",,"Operational"
4032,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"033049","Confidence measure of wind retrieval","Confidence measure for wind retrieval",,"Operational"
4033,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"002026","Cross-track resolution","Cross-track resolution",,"Operational"
4034,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"002027","Along-track resolution","Along-track resolution",,"Operational"
4035,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"021130","Spectrum total energy","Spectrum total energy",,"Operational"
4036,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"021131","Spectrum max energy","Spectrum max energy",,"Operational"
4037,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"021132","Direction of spectrum max on higher resolution grid","Direction of spectrum max",,"Operational"
4038,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"021133","Wavelength of spectrum max on higher resolution grid","Wavelength of spectrum max",,"Operational"
4039,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"025014","Azimuth clutter cut-off","Azimuth clutter cut-off",,"Operational"
