-1:58:0:2
138:var138:Clear Air Turbulence  scaled Elrod index  [%]
139:var139:Probability of Contrail Formation [%]
140:var140:Ice Drift U-Component [m]
141:var141:Ice Drift V-Component [m]
142:var142:Forecast Depth Difference [m]
143:var143:Forecast Sea-surface Temperature [K]
145:var145:Dynamic Height [m*m/s/s]
146:var146:Estimated Error in Temperature [K]
150:var150:Probability of Gale Winds  35+ knots  [%]
153:var153:Wave Stress U-Component [Nt/m/m]
154:var154:Wave Stress V-Component [Nt/m/m]
155:var155:Probability of Whitecap Events on Waves [%]
158:var158:Kinetic Energy in Turbulence [m*m/s/s]
160:var160:Depth surface [m]
162:var162:EOTS sea surface temperature [K]
163:var163:Distance X-Component of Ice Drift in 24 hours [nm]
164:var164:Distance Y-Component of Ice Drift in 24 hours [nm]
165:var165:Correlation of Ice Drift in 24 hours [non-dim]
170:var170:Evaporation duct height [m]
171:var171:General Acoustic Index [non-dim]
176:var176:Latitude  positive = degrees north of Equator  [degrees]
177:var177:Longitude  positive = degrees east of Greenwich  [degrees]
178:var178:Gradient below sound layer [K/m]
179:var179:Strength [m/s]
186:var186:Speed of Sound [m/s]
197:var197:Height Correction to Long Term Mean Sea Level [m]
202:var202:Temperature Gradient [K/m]
207:var207:Peak Direction  from  of Waves [Degree true]
208:var208:Peak Period of Waves [s]
209:var209:Wave Height by Visual Estimate [m]
210:var210:Gravity-wave Amplitude  Short Wavelength  [gpm]
211:var211:Gravity-wave Amplitude  Residual  [gpm]
212:var212:Gravity-wave Amplitude  Long Wavelength  [gpm]
213:var213:Magnetic Ditch Heading [degrees]
214:var214:Mean of Wind Velocity U-Component [m/s]
215:var215:Mean of Wind Velocity V-Component [m/s]
216:var216:Mean Difference of Wind Velocity U-Component [m/s]
217:var217:Mean Difference of Wind Velocity V-Component [m/s]
218:var218:Ground Wetness [fraction]
219:var219:Estimated Error in Barometric Pressure [Pa]
220:var220:Height of Maximum Wave [m]
221:var221:Sensible plus Latent Heat Flux  upward  [W/m/m]
222:var222:Total Heat Flux  positive upward  [W/m/m]
223:var223:Estimated Error in Geopotential Height [gpm]
224:var224:Frontal Analysis [K/m/m]
225:var225:Probability of Fog [%]
226:var226:Turbulent kinetic energy [J/kg]
227:var227:Estimated Error in Wind Velocity U-Component [m/s]
228:var228:Estimated Error in Wind Velocity V-Component [m/s]
229:var229:Convergence Zone Index [non-dim]
230:var230:Height of Freezing [m]
231:var231:Estimated Error in Air Temperature [K]
234:var234:Height of Cloud Ceiling [m]
236:var236:Depth of sound layer [m]
237:var237:Half-channel Flag [non-dim]
238:var238:Probability of Snow-fall [%]
240:var240:VLAD Acoustic Index [non-dim]
250:var250:Solar radiation heat flux [W/m/m]
253:var253:U* or Scale Velocity for the Surface Wind [m/s]
255:var255:undefined
