-1:58:0:3
95:var95:ice velocity u component  east-west  [m s-1]
96:var96:ice velocity v component  north-south  [m s-1]
97:var97:Forecasted changes to ice thickness [m/day]
98:var98:ice divergence [1 s-1]
99:var99:snow melt [m]
100:var100:significant height of combined wind waves and swells [m]
101:var101:wind wave direction  from which  [deg]
102:var102:mean period of wind waves [s]
103:var103:wind wave period [s]
104:var104:swell wave direction [deg]
105:var105:swell wave height [m]
106:var106:swell wave period [s]
107:var107:primary wave direction [deg]
108:var108:primary wave mean period [s]
109:var109:secondary wave direction [deg]
110:var110:secondary wave mean period [s]
111:var111:Net short-wave radiation surface  [W m-1 2]
112:var112:Net long-wave radiation surface  [W m-1 2]
113:var113:Net short-wave radiation top of atmos.  [W m-1 2]
114:var114:Net long-wave radiation top of atmos.  [W m-1 2]
115:var115:IR heat flux [W m-1 2]
116:var116:solar radiance [W m-1 2]
117:var117:global radiation [W m-1 2]
118:var118:Brightness temperature [K]
119:var119:Long-wave radiation [W s-1 rm 2]
120:var120:Short-wave radiation [W s-1 rm 2]
121:var121:moisture flux [W m-1 2]
122:var122:sensible heat flux [W m-1 2]
123:var123:boundary layer dissipation [W m-1 2]
124:var124:wind stress u component  east-west  [Nt m-1 2]
125:var125:wind stress v component  north-south  [Nt m-1 2]
126:var126:Wind mixing energy [J]
127:var127:Image data []
132:var132:modified refractivity []
133:var133:temperature of ground or sea [deg_K]
145:var145:dynamic height [m 2 s-1 **2]
146:var146:temperature error [deg_K]
150:var150:gale wind probability []
153:var153:wave stress - u component [Nt m-1 2]
154:var154:wave stress - v component [Nt m-1 2]
155:var155:surface heat flux [W m-1 2]
158:var158:turbulence kinetic energy [m 2 s-1 **2]
171:var171:general acoustic index []
176:var176:world coordinates  latitude  [deg_northN]
177:var177:world coordinates  longitude  [deg_eastE]
179:var179:strength of level [m s-1]
202:var202:gradient of level [deg_K m-1]
209:var209:visual wave height [m]
210:var210:Short wave [gpm]
211:var211:Residual wave [gpm]
212:var212:Long wave [gpm]
213:var213:magnetic ditch heading [deg]
213:var213:stable clouds []
214:var214:Mean u wind component [m s-1]
215:var215:Mean v wind component [m s-1]
216:var216:mean difference u wind component [m s-1]
217:var217:mean difference v wind component [m s-1]
218:var218:ground wetness []
219:var219:pressure error estimate [Pa]
220:var220:maximum wave height [m]
221:var221:sensible plus latent heat flux [W m-1 2]
222:var222:total heat flux [W m-1 2]
223:var223:geopotential height of level or surface error estimate [gpm]
224:var224:frontal analysis [deg_K m-1 2]
225:var225:fog [percent]
226:var226:relative humidity error estimate []
227:var227:wind u component  east-west  error estimate [m s-1]
228:var228:wind v component  north-south  error estimate [m s-1]
229:var229:convergence zone index []
230:var230:freezing height [m]
237:var237:half channel flag []
238:var238:snow []
240:var240:VLAD acoustic index []
253:var253:u-star [m s-1]
255:var255:undefined
