-1:57:1:133
186:Icing_base:Icing base [None]
187:Icing:Icing [None]
188:SLAT_top:SLAT top [m]
189:SLAT_base:SLAT base [m]
190:SLAT:SLAT [degC*m/degC*m]
191:PSTAR:PSTAR [cbar]
192:Pressure_Perturbation:Pressure Perturbation [Pa]
193:PBL_Regime:PBL Regime [category]
194:Friction_velocity:Friction velocity [m/s]
195:Graupel:Graupel [kg/kg]
196:Number_concentration_of_ice:Number concentration of ice [1/m^3]
197:Radiative_tendency:Radiative tendency [K/day]
198:Turbulent_kinetic_energy:Turbulent kinetic energy [J/kg]
199:Mapscale_factors:Mapscale factors [ratio]
200:Upper_Layer_soil_temp:Upper Layer soil temp [None]
201:Lower_Layer_soil_moisture:Lower Layer soil moisture [None]
202:Upper_Layer_soil_moisture:Upper Layer soil moisture [None]
203:TOT_EDUST:TOT EDUST [g/cm2/s]
204:Evapotransporation:Evapotransporation [None]
205:Soil_type:Soil type [None]
206:VIS_DUST:VIS DUST [m]
207:TOT_DUST:TOT DUST [ug/m3]
208:Panofsky_turbulence:Panofsky turbulence [None]
209:Altimeter_Setting:Altimeter Setting [inches]
210:K_Index:K Index [K]
211:KO_Index:KO Index [K]
212:Total_Totals_Index:Total Totals Index [K]
213:Sweat_Index:Sweat Index [1]
214:Convection_Avail_Potential_Engy:Convection Avail Potential Engy [J/kg]
215:Convection_Inhibition:Convection Inhibition [J/kg]
216:Storm_Relative_Helicity:Storm Relative Helicity [J/kg]
217:Energy_Helicity_Index:Energy Helicity Index [1]
218:Integrated_Liquid_Water:Integrated Liquid Water [g/m2]
219:Condensate:Condensate [kg/kg]
220:Cloud_Water_Mixing_Ratio:Cloud Water Mixing Ratio [kg/kg]
221:Ice_Water_Mixing_Ratio:Ice Water Mixing Ratio [kg/kg]
222:Rain_Water_Mixing_Ratio:Rain Water Mixing Ratio [kg/kg]
223:Snow_Mixing_Ratio:Snow Mixing Ratio [kg/kg]
224:Heat_Index:Heat Index [K]
225:Horizontal_Moisture_Convergance:Horizontal Moisture Convergance [kg/kg/s]
226:Turbulence_category:Turbulence category [code]
227:Cloud_Base:Cloud Base [m]
228:Cloud_Top:Cloud Top [m]
229:Not_Used:Not Used [None]
230:Latitude:Latitude [degrees]
231:Longitude:Longitude [degrees]
232:Thickness:Thickness [m]
233:Model_Terrain_Height:Model Terrain Height [m]
234:Wind_Chill:Wind Chill [F]
235:Height_D_Values:Height D Values [feet]
236:Maximum_Relative_Humidity:Maximum Relative Humidity [%]
237:Maximum_Absolute_Humidity:Maximum Absolute Humidity [g/m3]
238:Maximum_Wind_Speed:Maximum Wind Speed [m/s]
239:Minimum_Dewpoint_Depression:Minimum Dewpoint Depression [K]
240:Total_Accumulated_Precipitation:Total Accumulated Precipitation [kg/m^2]
241:Land_Use_category:Land Use category [1]
242:Snowfall:Snowfall [inches]
243:Total_Snowfall:Total Snowfall [inches]
244:Precipitation_Type_category:Precipitation Type category [1]
245:Icing_Intensity_category:Icing Intensity category [code]
246:Radio_Refractivity:Radio Refractivity [None]
247:Virtual_Potential_Temperature:Virtual Potential Temperature [K]
248:Lid_Strength_Index:Lid Strength Index [K]
249:Reflectivity:Reflectivity [None]
250:Light_Icing_Flag:Light Icing Flag [None]
251:Moderate_Icing_Flag:Moderate Icing Flag [None]
252:Severe_Icing_Flag:Severe Icing Flag [None]
253:Light_Turbulence_Flag:Light Turbulence Flag [None]
254:Moderate_Turbulence_Flag:Moderate Turbulence Flag [None]
255:Not_Used:Not Used [None]
